,mean_temperature,particle_size,ignition,density,wind_speed,CTANN,heater_lead_angle
20251,462.5,0.44120408163265307,False,200,0.5,0,0
21546,475.0,0.045387755102040794,True,200,0.5,0,0
19948,459.0,0.027795918367346906,True,200,0.5,0,0
26343,523.0,0.07177551020408163,True,200,0.5,0,0
14599,405.5,0.019,True,200,0.5,0,0
28145,541.0,0.05418367346938774,True,200,0.5,0,0
7497,334.5,0.03659183673469385,True,200,0.5,0,0
26942,529.0,0.08057142857142857,True,200,0.5,0,0
15495,414.5,0.05418367346938774,True,200,0.5,0,0
26744,527.0,0.06297959183673468,True,200,0.5,0,0
23699,496.5,0.019,True,200,0.5,0,0
18898,448.5,0.027795918367346906,True,200,0.5,0,0
18645,446.0,0.05418367346938774,True,200,0.5,0,0
28898,548.5,0.027795918367346906,True,200,0.5,0,0
20745,467.0,0.05418367346938774,True,200,0.5,0,0
21598,475.5,0.027795918367346906,True,200,0.5,0,0
26347,523.0,0.03659183673469385,True,200,0.5,0,0
24949,509.0,0.019,True,200,0.5,0,0
29293,552.5,0.07177551020408163,True,200,0.5,0,0
27044,530.0,0.06297959183673468,True,200,0.5,0,0
18694,446.5,0.06297959183673468,True,200,0.5,0,0
27799,537.5,0.019,True,200,0.5,0,0
13097,390.5,0.03659183673469385,True,200,0.5,0,0
16848,428.0,0.027795918367346906,True,200,0.5,0,0
18144,441.0,0.06297959183673468,True,200,0.5,0,0
16449,424.0,0.019,True,200,0.5,0,0
28246,542.0,0.045387755102040794,True,200,0.5,0,0
14699,406.5,0.019,True,200,0.5,0,0
16696,426.5,0.045387755102040794,True,200,0.5,0,0
17296,432.5,0.045387755102040794,True,200,0.5,0,0
12796,387.5,0.045387755102040794,True,200,0.5,0,0
24646,506.0,0.045387755102040794,True,200,0.5,0,0
20346,463.0,0.045387755102040794,True,200,0.5,0,0
29646,556.0,0.045387755102040794,True,200,0.5,0,0
12496,384.5,0.045387755102040794,True,200,0.5,0,0
23198,491.5,0.027795918367346906,True,200,0.5,0,0
13549,395.0,0.019,True,200,0.5,0,0
21046,470.0,0.045387755102040794,True,200,0.5,0,0
15047,410.0,0.03659183673469385,True,200,0.5,0,0
24045,500.0,0.05418367346938774,True,200,0.5,0,0
1949,279.0,0.019,True,200,0.5,0,0
27942,539.0,0.08057142857142857,True,200,0.5,0,0
23045,490.0,0.05418367346938774,True,200,0.5,0,0
4299,302.5,0.019,True,200,0.5,0,0
11647,376.0,0.03659183673469385,True,200,0.5,0,0
21344,473.0,0.06297959183673468,True,200,0.5,0,0
4448,304.0,0.027795918367346906,True,200,0.5,0,0
25893,518.5,0.07177551020408163,True,200,0.5,0,0
29843,558.0,0.07177551020408163,True,200,0.5,0,0
26449,524.0,0.019,True,200,0.5,0,0
23194,491.5,0.06297959183673468,True,200,0.5,0,0
26395,523.5,0.05418367346938774,True,200,0.5,0,0
7948,339.0,0.027795918367346906,True,200,0.5,0,0
28194,541.5,0.06297959183673468,True,200,0.5,0,0
27549,535.0,0.019,True,200,0.5,0,0
12249,382.0,0.019,True,200,0.5,0,0
28944,549.0,0.06297959183673468,True,200,0.5,0,0
24447,504.0,0.03659183673469385,True,200,0.5,0,0
25445,514.0,0.05418367346938774,True,200,0.5,0,0
21645,476.0,0.05418367346938774,True,200,0.5,0,0
25596,515.5,0.045387755102040794,True,200,0.5,0,0
22294,482.5,0.06297959183673468,True,200,0.5,0,0
18347,443.0,0.03659183673469385,True,200,0.5,0,0
24396,503.5,0.045387755102040794,True,200,0.5,0,0
22696,486.5,0.045387755102040794,True,200,0.5,0,0
18999,449.5,0.019,True,200,0.5,0,0
23446,494.0,0.045387755102040794,True,200,0.5,0,0
24846,508.0,0.045387755102040794,True,200,0.5,0,0
26596,525.5,0.045387755102040794,True,200,0.5,0,0
12599,385.5,0.019,True,200,0.5,0,0
10198,361.5,0.027795918367346906,True,200,0.5,0,0
19648,456.0,0.027795918367346906,True,200,0.5,0,0
19045,450.0,0.05418367346938774,True,200,0.5,0,0
25948,519.0,0.027795918367346906,True,200,0.5,0,0
18997,449.5,0.03659183673469385,True,200,0.5,0,0
9797,357.5,0.03659183673469385,True,200,0.5,0,0
24597,505.5,0.03659183673469385,True,200,0.5,0,0
22346,483.0,0.045387755102040794,True,200,0.5,0,0
27198,531.5,0.027795918367346906,True,200,0.5,0,0
21095,470.5,0.05418367346938774,True,200,0.5,0,0
15545,415.0,0.05418367346938774,True,200,0.5,0,0
13548,395.0,0.027795918367346906,True,200,0.5,0,0
22948,489.0,0.027795918367346906,True,200,0.5,0,0
27848,538.0,0.027795918367346906,True,200,0.5,0,0
5448,314.0,0.027795918367346906,True,200,0.5,0,0
26243,522.0,0.07177551020408163,True,200,0.5,0,0
22593,485.5,0.07177551020408163,True,200,0.5,0,0
23549,495.0,0.019,True,200,0.5,0,0
21798,477.5,0.027795918367346906,True,200,0.5,0,0
3749,297.0,0.019,True,200,0.5,0,0
16648,426.0,0.027795918367346906,True,200,0.5,0,0
22647,486.0,0.03659183673469385,True,200,0.5,0,0
21649,476.0,0.019,True,200,0.5,0,0
28949,549.0,0.019,True,200,0.5,0,0
14795,407.5,0.05418367346938774,True,200,0.5,0,0
26697,526.5,0.03659183673469385,True,200,0.5,0,0
27595,535.5,0.05418367346938774,True,200,0.5,0,0
7648,336.0,0.027795918367346906,True,200,0.5,0,0
24798,507.5,0.027795918367346906,True,200,0.5,0,0
28042,540.0,0.08057142857142857,True,200,0.5,0,0
18048,440.0,0.027795918367346906,True,200,0.5,0,0
16996,429.5,0.045387755102040794,True,200,0.5,0,0
24594,505.5,0.06297959183673468,True,200,0.5,0,0
26443,524.0,0.07177551020408163,True,200,0.5,0,0
23149,491.0,0.019,True,200,0.5,0,0
28997,549.5,0.03659183673469385,True,200,0.5,0,0
9098,350.5,0.027795918367346906,True,200,0.5,0,0
14798,407.5,0.027795918367346906,True,200,0.5,0,0
17948,439.0,0.027795918367346906,True,200,0.5,0,0
14146,401.0,0.045387755102040794,True,200,0.5,0,0
13348,393.0,0.027795918367346906,True,200,0.5,0,0
10549,365.0,0.019,True,200,0.5,0,0
18246,442.0,0.045387755102040794,True,200,0.5,0,0
24695,506.5,0.05418367346938774,True,200,0.5,0,0
1649,276.0,0.019,True,200,0.5,0,0
28399,543.5,0.019,True,200,0.5,0,0
23999,499.5,0.019,True,200,0.5,0,0
21494,474.5,0.06297959183673468,True,200,0.5,0,0
27548,535.0,0.027795918367346906,True,200,0.5,0,0
13547,395.0,0.03659183673469385,True,200,0.5,0,0
25795,517.5,0.05418367346938774,True,200,0.5,0,0
9398,353.5,0.027795918367346906,True,200,0.5,0,0
14548,405.0,0.027795918367346906,True,200,0.5,0,0
18944,449.0,0.06297959183673468,True,200,0.5,0,0
25597,515.5,0.03659183673469385,True,200,0.5,0,0
12799,387.5,0.019,True,200,0.5,0,0
26749,527.0,0.019,True,200,0.5,0,0
25345,513.0,0.05418367346938774,True,200,0.5,0,0
8848,348.0,0.027795918367346906,True,200,0.5,0,0
6698,326.5,0.027795918367346906,True,200,0.5,0,0
24244,502.0,0.06297959183673468,True,200,0.5,0,0
25897,518.5,0.03659183673469385,True,200,0.5,0,0
7698,336.5,0.027795918367346906,True,200,0.5,0,0
15996,419.5,0.045387755102040794,True,200,0.5,0,0
28943,549.0,0.07177551020408163,True,200,0.5,0,0
26498,524.5,0.027795918367346906,True,200,0.5,0,0
23493,494.5,0.07177551020408163,True,200,0.5,0,0
13296,392.5,0.045387755102040794,True,200,0.5,0,0
22093,480.5,0.07177551020408163,True,200,0.5,0,0
12398,383.5,0.027795918367346906,True,200,0.5,0,0
12148,381.0,0.027795918367346906,True,200,0.5,0,0
26193,521.5,0.07177551020408163,True,200,0.5,0,0
26544,525.0,0.06297959183673468,True,200,0.5,0,0
29342,553.0,0.08057142857142857,True,200,0.5,0,0
15548,415.0,0.027795918367346906,True,200,0.5,0,0
19098,450.5,0.027795918367346906,True,200,0.5,0,0
28497,544.5,0.03659183673469385,True,200,0.5,0,0
21849,478.0,0.019,True,200,0.5,0,0
27498,534.5,0.027795918367346906,True,200,0.5,0,0
20097,460.5,0.03659183673469385,True,200,0.5,0,0
21444,474.0,0.06297959183673468,True,200,0.5,0,0
28942,549.0,0.08057142857142857,True,200,0.5,0,0
22144,481.0,0.06297959183673468,True,200,0.5,0,0
24194,501.5,0.06297959183673468,True,200,0.5,0,0
12798,387.5,0.027795918367346906,True,200,0.5,0,0
16197,421.5,0.03659183673469385,True,200,0.5,0,0
7099,330.5,0.019,True,200,0.5,0,0
29347,553.0,0.03659183673469385,True,200,0.5,0,0
21298,472.5,0.027795918367346906,True,200,0.5,0,0
28447,544.0,0.03659183673469385,True,200,0.5,0,0
24095,500.5,0.05418367346938774,True,200,0.5,0,0
13646,396.0,0.045387755102040794,True,200,0.5,0,0
29642,556.0,0.08057142857142857,True,200,0.5,0,0
19497,454.5,0.03659183673469385,True,200,0.5,0,0
7849,338.0,0.019,True,200,0.5,0,0
18849,448.0,0.019,True,200,0.5,0,0
28395,543.5,0.05418367346938774,True,200,0.5,0,0
25895,518.5,0.05418367346938774,True,200,0.5,0,0
12097,380.5,0.03659183673469385,True,200,0.5,0,0
25646,516.0,0.045387755102040794,True,200,0.5,0,0
26047,520.0,0.03659183673469385,True,200,0.5,0,0
20649,466.0,0.019,True,200,0.5,0,0
22993,489.5,0.07177551020408163,True,200,0.5,0,0
28693,546.5,0.07177551020408163,True,200,0.5,0,0
8549,345.0,0.019,True,200,0.5,0,0
26646,526.0,0.045387755102040794,True,200,0.5,0,0
16697,426.5,0.03659183673469385,True,200,0.5,0,0
25595,515.5,0.05418367346938774,True,200,0.5,0,0
29194,551.5,0.06297959183673468,True,200,0.5,0,0
11698,376.5,0.027795918367346906,True,200,0.5,0,0
27899,538.5,0.019,True,200,0.5,0,0
5299,312.5,0.019,True,200,0.5,0,0
3849,298.0,0.019,True,200,0.5,0,0
13099,390.5,0.019,True,200,0.5,0,0
17998,439.5,0.027795918367346906,True,200,0.5,0,0
25145,511.0,0.05418367346938774,True,200,0.5,0,0
27399,533.5,0.019,True,200,0.5,0,0
15249,412.0,0.019,True,200,0.5,0,0
25344,513.0,0.06297959183673468,True,200,0.5,0,0
18044,440.0,0.06297959183673468,True,200,0.5,0,0
14496,404.5,0.045387755102040794,True,200,0.5,0,0
9597,355.5,0.03659183673469385,True,200,0.5,0,0
16295,422.5,0.05418367346938774,True,200,0.5,0,0
16949,429.0,0.019,True,200,0.5,0,0
18047,440.0,0.03659183673469385,True,200,0.5,0,0
22846,488.0,0.045387755102040794,True,200,0.5,0,0
22897,488.5,0.03659183673469385,True,200,0.5,0,0
21895,478.5,0.05418367346938774,True,200,0.5,0,0
29698,556.5,0.027795918367346906,True,200,0.5,0,0
21945,479.0,0.05418367346938774,True,200,0.5,0,0
27144,531.0,0.06297959183673468,True,200,0.5,0,0
2899,288.5,0.019,True,200,0.5,0,0
18545,445.0,0.05418367346938774,True,200,0.5,0,0
11599,375.5,0.019,True,200,0.5,0,0
27095,530.5,0.05418367346938774,True,200,0.5,0,0
22147,481.0,0.03659183673469385,True,200,0.5,0,0
9449,354.0,0.019,True,200,0.5,0,0
23799,497.5,0.019,True,200,0.5,0,0
17645,436.0,0.05418367346938774,True,200,0.5,0,0
17894,438.5,0.06297959183673468,True,200,0.5,0,0
22995,489.5,0.05418367346938774,True,200,0.5,0,0
19298,452.5,0.027795918367346906,True,200,0.5,0,0
26943,529.0,0.07177551020408163,True,200,0.5,0,0
25697,516.5,0.03659183673469385,True,200,0.5,0,0
17149,431.0,0.019,True,200,0.5,0,0
7997,339.5,0.03659183673469385,True,200,0.5,0,0
22293,482.5,0.07177551020408163,True,200,0.5,0,0
10496,364.5,0.045387755102040794,True,200,0.5,0,0
14297,402.5,0.03659183673469385,True,200,0.5,0,0
28594,545.5,0.06297959183673468,True,200,0.5,0,0
8948,349.0,0.027795918367346906,True,200,0.5,0,0
26448,524.0,0.027795918367346906,True,200,0.5,0,0
19748,457.0,0.027795918367346906,True,200,0.5,0,0
22447,484.0,0.03659183673469385,True,200,0.5,0,0
22893,488.5,0.07177551020408163,True,200,0.5,0,0
20198,461.5,0.027795918367346906,True,200,0.5,0,0
5149,311.0,0.019,True,200,0.5,0,0
17247,432.0,0.03659183673469385,True,200,0.5,0,0
27398,533.5,0.027795918367346906,True,200,0.5,0,0
29697,556.5,0.03659183673469385,True,200,0.5,0,0
26497,524.5,0.03659183673469385,True,200,0.5,0,0
22143,481.0,0.07177551020408163,True,200,0.5,0,0
23546,495.0,0.045387755102040794,True,200,0.5,0,0
24044,500.0,0.06297959183673468,True,200,0.5,0,0
6948,329.0,0.027795918367346906,True,200,0.5,0,0
29744,557.0,0.06297959183673468,True,200,0.5,0,0
28842,548.0,0.08057142857142857,True,200,0.5,0,0
21148,471.0,0.027795918367346906,True,200,0.5,0,0
22096,480.5,0.045387755102040794,True,200,0.5,0,0
5399,313.5,0.019,True,200,0.5,0,0
16248,422.0,0.027795918367346906,True,200,0.5,0,0
649,266.0,0.019,True,200,0.5,0,0
9297,352.5,0.03659183673469385,True,200,0.5,0,0
27394,533.5,0.06297959183673468,True,200,0.5,0,0
15847,418.0,0.03659183673469385,True,200,0.5,0,0
5848,318.0,0.027795918367346906,True,200,0.5,0,0
22493,484.5,0.07177551020408163,True,200,0.5,0,0
19344,453.0,0.06297959183673468,True,200,0.5,0,0
12548,385.0,0.027795918367346906,True,200,0.5,0,0
28595,545.5,0.05418367346938774,True,200,0.5,0,0
17749,437.0,0.019,True,200,0.5,0,0
5549,315.0,0.019,True,200,0.5,0,0
21247,472.0,0.03659183673469385,True,200,0.5,0,0
22648,486.0,0.027795918367346906,True,200,0.5,0,0
29198,551.5,0.027795918367346906,True,200,0.5,0,0
25896,518.5,0.045387755102040794,True,200,0.5,0,0
26548,525.0,0.027795918367346906,True,200,0.5,0,0
28643,546.0,0.07177551020408163,True,200,0.5,0,0
12746,387.0,0.045387755102040794,True,200,0.5,0,0
16147,421.0,0.03659183673469385,True,200,0.5,0,0
27695,536.5,0.05418367346938774,True,200,0.5,0,0
24196,501.5,0.045387755102040794,True,200,0.5,0,0
25497,514.5,0.03659183673469385,True,200,0.5,0,0
27042,530.0,0.08057142857142857,True,200,0.5,0,0
25648,516.0,0.027795918367346906,True,200,0.5,0,0
25146,511.0,0.045387755102040794,True,200,0.5,0,0
19194,451.5,0.06297959183673468,True,200,0.5,0,0
15199,411.5,0.019,True,200,0.5,0,0
3699,296.5,0.019,True,200,0.5,0,0
23098,490.5,0.027795918367346906,True,200,0.5,0,0
18548,445.0,0.027795918367346906,True,200,0.5,0,0
4799,307.5,0.019,True,200,0.5,0,0
22497,484.5,0.03659183673469385,True,200,0.5,0,0
17495,434.5,0.05418367346938774,True,200,0.5,0,0
15747,417.0,0.03659183673469385,True,200,0.5,0,0
1699,276.5,0.019,True,200,0.5,0,0
16297,422.5,0.03659183673469385,True,200,0.5,0,0
25695,516.5,0.05418367346938774,True,200,0.5,0,0
27792,537.5,0.08057142857142857,True,200,0.5,0,0
17146,431.0,0.045387755102040794,True,200,0.5,0,0
26946,529.0,0.045387755102040794,True,200,0.5,0,0
20145,461.0,0.05418367346938774,True,200,0.5,0,0
29845,558.0,0.05418367346938774,True,200,0.5,0,0
20344,463.0,0.06297959183673468,True,200,0.5,0,0
19697,456.5,0.03659183673469385,True,200,0.5,0,0
14445,404.0,0.05418367346938774,True,200,0.5,0,0
19845,458.0,0.05418367346938774,True,200,0.5,0,0
12849,388.0,0.019,True,200,0.5,0,0
22997,489.5,0.03659183673469385,True,200,0.5,0,0
9147,351.0,0.03659183673469385,True,200,0.5,0,0
25297,512.5,0.03659183673469385,True,200,0.5,0,0
18794,447.5,0.06297959183673468,True,200,0.5,0,0
22596,485.5,0.045387755102040794,True,200,0.5,0,0
24148,501.0,0.027795918367346906,True,200,0.5,0,0
19694,456.5,0.06297959183673468,True,200,0.5,0,0
29948,559.0,0.027795918367346906,True,200,0.5,0,0
28542,545.0,0.08057142857142857,True,200,0.5,0,0
7197,331.5,0.03659183673469385,True,200,0.5,0,0
27098,530.5,0.027795918367346906,True,200,0.5,0,0
26894,528.5,0.06297959183673468,True,200,0.5,0,0
22998,489.5,0.027795918367346906,True,200,0.5,0,0
28093,540.5,0.07177551020408163,True,200,0.5,0,0
15296,412.5,0.045387755102040794,True,200,0.5,0,0
29043,550.0,0.07177551020408163,True,200,0.5,0,0
27396,533.5,0.045387755102040794,True,200,0.5,0,0
19645,456.0,0.05418367346938774,True,200,0.5,0,0
24444,504.0,0.06297959183673468,True,200,0.5,0,0
26044,520.0,0.06297959183673468,True,200,0.5,0,0
6999,329.5,0.019,True,200,0.5,0,0
20696,466.5,0.045387755102040794,True,200,0.5,0,0
14848,408.0,0.027795918367346906,True,200,0.5,0,0
5098,310.5,0.027795918367346906,True,200,0.5,0,0
7199,331.5,0.019,True,200,0.5,0,0
11347,373.0,0.03659183673469385,True,200,0.5,0,0
20545,465.0,0.05418367346938774,True,200,0.5,0,0
23396,493.5,0.045387755102040794,True,200,0.5,0,0
23496,494.5,0.045387755102040794,True,200,0.5,0,0
26844,528.0,0.06297959183673468,True,200,0.5,0,0
28148,541.0,0.027795918367346906,True,200,0.5,0,0
12896,388.5,0.045387755102040794,True,200,0.5,0,0
14697,406.5,0.03659183673469385,True,200,0.5,0,0
13998,399.5,0.027795918367346906,True,200,0.5,0,0
27444,534.0,0.06297959183673468,True,200,0.5,0,0
5348,313.0,0.027795918367346906,True,200,0.5,0,0
18247,442.0,0.03659183673469385,True,200,0.5,0,0
25147,511.0,0.03659183673469385,True,200,0.5,0,0
22843,488.0,0.07177551020408163,True,200,0.5,0,0
15797,417.5,0.03659183673469385,True,200,0.5,0,0
23543,495.0,0.07177551020408163,True,200,0.5,0,0
16296,422.5,0.045387755102040794,True,200,0.5,0,0
18847,448.0,0.03659183673469385,True,200,0.5,0,0
14148,401.0,0.027795918367346906,True,200,0.5,0,0
25198,511.5,0.027795918367346906,True,200,0.5,0,0
28043,540.0,0.07177551020408163,True,200,0.5,0,0
23096,490.5,0.045387755102040794,True,200,0.5,0,0
20248,462.0,0.027795918367346906,True,200,0.5,0,0
16448,424.0,0.027795918367346906,True,200,0.5,0,0
20094,460.5,0.06297959183673468,True,200,0.5,0,0
19397,453.5,0.03659183673469385,True,200,0.5,0,0
7697,336.5,0.03659183673469385,True,200,0.5,0,0
25049,510.0,0.019,True,200,0.5,0,0
22044,480.0,0.06297959183673468,True,200,0.5,0,0
19897,458.5,0.03659183673469385,True,200,0.5,0,0
20847,468.0,0.03659183673469385,True,200,0.5,0,0
8298,342.5,0.027795918367346906,True,200,0.5,0,0
26643,526.0,0.07177551020408163,True,200,0.5,0,0
20199,461.5,0.019,True,200,0.5,0,0
17348,433.0,0.027795918367346906,True,200,0.5,0,0
27544,535.0,0.06297959183673468,True,200,0.5,0,0
27597,535.5,0.03659183673469385,True,200,0.5,0,0
27048,530.0,0.027795918367346906,True,200,0.5,0,0
26144,521.0,0.06297959183673468,True,200,0.5,0,0
29799,557.5,0.019,True,200,0.5,0,0
21347,473.0,0.03659183673469385,True,200,0.5,0,0
15297,412.5,0.03659183673469385,True,200,0.5,0,0
22999,489.5,0.019,True,200,0.5,0,0
29247,552.0,0.03659183673469385,True,200,0.5,0,0
25898,518.5,0.027795918367346906,True,200,0.5,0,0
20197,461.5,0.03659183673469385,True,200,0.5,0,0
17745,437.0,0.05418367346938774,True,200,0.5,0,0
22947,489.0,0.03659183673469385,True,200,0.5,0,0
15849,418.0,0.019,True,200,0.5,0,0
9099,350.5,0.019,True,200,0.5,0,0
29442,554.0,0.08057142857142857,True,200,0.5,0,0
27496,534.5,0.045387755102040794,True,200,0.5,0,0
10699,366.5,0.019,True,200,0.5,0,0
27343,533.0,0.07177551020408163,True,200,0.5,0,0
23444,494.0,0.06297959183673468,True,200,0.5,0,0
28393,543.5,0.07177551020408163,True,200,0.5,0,0
27347,533.0,0.03659183673469385,True,200,0.5,0,0
29243,552.0,0.07177551020408163,True,200,0.5,0,0
449,264.0,0.019,True,200,0.5,0,0
9499,354.5,0.019,True,200,0.5,0,0
9897,358.5,0.03659183673469385,True,200,0.5,0,0
29199,551.5,0.019,True,200,0.5,0,0
20098,460.5,0.027795918367346906,True,200,0.5,0,0
1849,278.0,0.019,True,200,0.5,0,0
25097,510.5,0.03659183673469385,True,200,0.5,0,0
18599,445.5,0.019,True,200,0.5,0,0
26898,528.5,0.027795918367346906,True,200,0.5,0,0
27297,532.5,0.03659183673469385,True,200,0.5,0,0
10598,365.5,0.027795918367346906,True,200,0.5,0,0
29748,557.0,0.027795918367346906,True,200,0.5,0,0
16345,423.0,0.05418367346938774,True,200,0.5,0,0
23745,497.0,0.05418367346938774,True,200,0.5,0,0
12247,382.0,0.03659183673469385,True,200,0.5,0,0
17994,439.5,0.06297959183673468,True,200,0.5,0,0
15499,414.5,0.019,True,200,0.5,0,0
21997,479.5,0.03659183673469385,True,200,0.5,0,0
16748,427.0,0.027795918367346906,True,200,0.5,0,0
18994,449.5,0.06297959183673468,True,200,0.5,0,0
23795,497.5,0.05418367346938774,True,200,0.5,0,0
27499,534.5,0.019,True,200,0.5,0,0
16895,428.5,0.05418367346938774,True,200,0.5,0,0
26648,526.0,0.027795918367346906,True,200,0.5,0,0
26945,529.0,0.05418367346938774,True,200,0.5,0,0
14649,406.0,0.019,True,200,0.5,0,0
21748,477.0,0.027795918367346906,True,200,0.5,0,0
29146,551.0,0.045387755102040794,True,200,0.5,0,0
16399,423.5,0.019,True,200,0.5,0,0
20196,461.5,0.045387755102040794,True,200,0.5,0,0
24645,506.0,0.05418367346938774,True,200,0.5,0,0
7098,330.5,0.027795918367346906,True,200,0.5,0,0
28598,545.5,0.027795918367346906,True,200,0.5,0,0
26594,525.5,0.06297959183673468,True,200,0.5,0,0
23398,493.5,0.027795918367346906,True,200,0.5,0,0
20048,460.0,0.027795918367346906,True,200,0.5,0,0
4699,306.5,0.019,True,200,0.5,0,0
27046,530.0,0.045387755102040794,True,200,0.5,0,0
849,268.0,0.019,True,200,0.5,0,0
27596,535.5,0.045387755102040794,True,200,0.5,0,0
5548,315.0,0.027795918367346906,True,200,0.5,0,0
12299,382.5,0.019,True,200,0.5,0,0
22348,483.0,0.027795918367346906,True,200,0.5,0,0
29448,554.0,0.027795918367346906,True,200,0.5,0,0
25249,512.0,0.019,True,200,0.5,0,0
23443,494.0,0.07177551020408163,True,200,0.5,0,0
26195,521.5,0.05418367346938774,True,200,0.5,0,0
11496,374.5,0.045387755102040794,True,200,0.5,0,0
24495,504.5,0.05418367346938774,True,200,0.5,0,0
26249,522.0,0.019,True,200,0.5,0,0
26148,521.0,0.027795918367346906,True,200,0.5,0,0
28443,544.0,0.07177551020408163,True,200,0.5,0,0
12598,385.5,0.027795918367346906,True,200,0.5,0,0
15997,419.5,0.03659183673469385,True,200,0.5,0,0
14947,409.0,0.03659183673469385,True,200,0.5,0,0
21699,476.5,0.019,True,200,0.5,0,0
14246,402.0,0.045387755102040794,True,200,0.5,0,0
17997,439.5,0.03659183673469385,True,200,0.5,0,0
25845,518.0,0.05418367346938774,True,200,0.5,0,0
25196,511.5,0.045387755102040794,True,200,0.5,0,0
24996,509.5,0.045387755102040794,True,200,0.5,0,0
22046,480.0,0.045387755102040794,True,200,0.5,0,0
11696,376.5,0.045387755102040794,True,200,0.5,0,0
16547,425.0,0.03659183673469385,True,200,0.5,0,0
29793,557.5,0.07177551020408163,True,200,0.5,0,0
28895,548.5,0.05418367346938774,True,200,0.5,0,0
26895,528.5,0.05418367346938774,True,200,0.5,0,0
27643,536.0,0.07177551020408163,True,200,0.5,0,0
12747,387.0,0.03659183673469385,True,200,0.5,0,0
26845,528.0,0.05418367346938774,True,200,0.5,0,0
20845,468.0,0.05418367346938774,True,200,0.5,0,0
27599,535.5,0.019,True,200,0.5,0,0
28495,544.5,0.05418367346938774,True,200,0.5,0,0
2199,281.5,0.019,True,200,0.5,0,0
21047,470.0,0.03659183673469385,True,200,0.5,0,0
5499,314.5,0.019,True,200,0.5,0,0
4698,306.5,0.027795918367346906,True,200,0.5,0,0
7247,332.0,0.03659183673469385,True,200,0.5,0,0
22697,486.5,0.03659183673469385,True,200,0.5,0,0
14696,406.5,0.045387755102040794,True,200,0.5,0,0
9847,358.0,0.03659183673469385,True,200,0.5,0,0
25693,516.5,0.07177551020408163,True,200,0.5,0,0
6498,324.5,0.027795918367346906,True,200,0.5,0,0
25749,517.0,0.019,True,200,0.5,0,0
26593,525.5,0.07177551020408163,True,200,0.5,0,0
14049,400.0,0.019,True,200,0.5,0,0
20249,462.0,0.019,True,200,0.5,0,0
11296,372.5,0.045387755102040794,True,200,0.5,0,0
19097,450.5,0.03659183673469385,True,200,0.5,0,0
25843,518.0,0.07177551020408163,True,200,0.5,0,0
24449,504.0,0.019,True,200,0.5,0,0
21894,478.5,0.06297959183673468,True,200,0.5,0,0
27545,535.0,0.05418367346938774,True,200,0.5,0,0
21897,478.5,0.03659183673469385,True,200,0.5,0,0
14295,402.5,0.05418367346938774,True,200,0.5,0,0
22446,484.0,0.045387755102040794,True,200,0.5,0,0
27699,536.5,0.019,True,200,0.5,0,0
29044,550.0,0.06297959183673468,True,200,0.5,0,0
26795,527.5,0.05418367346938774,True,200,0.5,0,0
28146,541.0,0.045387755102040794,True,200,0.5,0,0
14598,405.5,0.027795918367346906,True,200,0.5,0,0
22194,481.5,0.06297959183673468,True,200,0.5,0,0
19945,459.0,0.05418367346938774,True,200,0.5,0,0
399,263.5,0.019,True,200,0.5,0,0
11397,373.5,0.03659183673469385,True,200,0.5,0,0
22793,487.5,0.07177551020408163,True,200,0.5,0,0
13048,390.0,0.027795918367346906,True,200,0.5,0,0
22499,484.5,0.019,True,200,0.5,0,0
28345,543.0,0.05418367346938774,True,200,0.5,0,0
9698,356.5,0.027795918367346906,True,200,0.5,0,0
25745,517.0,0.05418367346938774,True,200,0.5,0,0
6349,323.0,0.019,True,200,0.5,0,0
16796,427.5,0.045387755102040794,True,200,0.5,0,0
23995,499.5,0.05418367346938774,True,200,0.5,0,0
24493,504.5,0.07177551020408163,True,200,0.5,0,0
20444,464.0,0.06297959183673468,True,200,0.5,0,0
29395,553.5,0.05418367346938774,True,200,0.5,0,0
11198,371.5,0.027795918367346906,True,200,0.5,0,0
28147,541.0,0.03659183673469385,True,200,0.5,0,0
14698,406.5,0.027795918367346906,True,200,0.5,0,0
23993,499.5,0.07177551020408163,True,200,0.5,0,0
23797,497.5,0.03659183673469385,True,200,0.5,0,0
8997,349.5,0.03659183673469385,True,200,0.5,0,0
29143,551.0,0.07177551020408163,True,200,0.5,0,0
17694,436.5,0.06297959183673468,True,200,0.5,0,0
17349,433.0,0.019,True,200,0.5,0,0
14998,409.5,0.027795918367346906,True,200,0.5,0,0
18697,446.5,0.03659183673469385,True,200,0.5,0,0
16047,420.0,0.03659183673469385,True,200,0.5,0,0
23596,495.5,0.045387755102040794,True,200,0.5,0,0
